"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/10/2022","AQS","060850005","1","18.6","ppb","17","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/11/2022","AQS","060850005","1","11.6","ppb","10","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/12/2022","AQS","060850005","1","3.8","ppb","3","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/13/2022","AQS","060850005","1","7.5","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/14/2022","AQS","060850005","1","15.4","ppb","14","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/15/2022","AQS","060850005","1","22.9","ppb","21","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/16/2022","AQS","060850005","1","9.8","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/17/2022","AQS","060850005","1","3.7","ppb","3","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/18/2022","AQS","060850005","1","7.3","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/19/2022","AQS","060850005","1","6","ppb","6","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/20/2022","AQS","060850005","1","18.3","ppb","17","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/21/2022","AQS","060850005","1","28.7","ppb","26","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/22/2022","AQS","060850005","1","11","ppb","10","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/23/2022","AQS","060850005","1","14.2","ppb","13","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/24/2022","AQS","060850005","1","14.4","ppb","13","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/25/2022","AQS","060850005","1","7.3","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/26/2022","AQS","060850005","1","6.2","ppb","6","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/27/2022","AQS","060850005","1","8","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/28/2022","AQS","060850005","1","8","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/29/2022","AQS","060850005","1","6.7","ppb","6","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"06/30/2022","AQS","060850005","1","5.3","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/01/2022","AQS","060850005","1","7.2","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/02/2022","AQS","060850005","1","1.4","ppb","1","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/03/2022","AQS","060850005","1","1.3","ppb","1","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/04/2022","AQS","060850005","1","2.6","ppb","2","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/05/2022","AQS","060850005","1","5.1","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/06/2022","AQS","060850005","1","3.3","ppb","3","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/07/2022","AQS","060850005","1","3.4","ppb","3","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/08/2022","AQS","060850005","1","12.4","ppb","11","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/09/2022","AQS","060850005","1","5.6","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/10/2022","AQS","060850005","1","13.1","ppb","12","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/11/2022","AQS","060850005","1","12.5","ppb","11","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/12/2022","AQS","060850005","1","7.6","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/13/2022","AQS","060850005","1","4.7","ppb","4","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/14/2022","AQS","060850005","1","11.8","ppb","10","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/15/2022","AQS","060850005","1","9.8","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/16/2022","AQS","060850005","1","5.8","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/17/2022","AQS","060850005","1","9.3","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/18/2022","AQS","060850005","1","10.8","ppb","9","San Jose - Jackson","21","88.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/19/2022","AQS","060850005","1","5.7","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/20/2022","AQS","060850005","1","5.7","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/21/2022","AQS","060850005","1","7.3","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/22/2022","AQS","060850005","1","11.1","ppb","10","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/23/2022","AQS","060850005","1","9.5","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/24/2022","AQS","060850005","1","5.4","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/25/2022","AQS","060850005","1","6.9","ppb","6","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/26/2022","AQS","060850005","1","9.3","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/27/2022","AQS","060850005","1","8.5","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/28/2022","AQS","060850005","1","5.8","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/29/2022","AQS","060850005","1","3.6","ppb","3","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/30/2022","AQS","060850005","1","3.6","ppb","3","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"07/31/2022","AQS","060850005","1","5.9","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/01/2022","AQS","060850005","1","18.5","ppb","17","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/02/2022","AQS","060850005","1","14.1","ppb","13","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/03/2022","AQS","060850005","1","16.9","ppb","15","San Jose - Jackson","20","83.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/04/2022","AQS","060850005","1","7.9","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/05/2022","AQS","060850005","1","5.8","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/06/2022","AQS","060850005","1","5.7","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/07/2022","AQS","060850005","1","7.4","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/08/2022","AQS","060850005","1","5.9","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/09/2022","AQS","060850005","1","4.6","ppb","4","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/10/2022","AQS","060850005","1","15.1","ppb","14","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/11/2022","AQS","060850005","1","8.3","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/12/2022","AQS","060850005","1","15","ppb","14","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/13/2022","AQS","060850005","1","10.1","ppb","9","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/14/2022","AQS","060850005","1","11.7","ppb","10","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/15/2022","AQS","060850005","1","14.9","ppb","13","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/16/2022","AQS","060850005","1","23.7","ppb","22","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/17/2022","AQS","060850005","1","13.6","ppb","12","San Jose - Jackson","21","88.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/19/2022","AQS","060850005","1","12.4","ppb","11","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/20/2022","AQS","060850005","1","9.7","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/21/2022","AQS","060850005","1","5.4","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/22/2022","AQS","060850005","1","11.7","ppb","10","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/23/2022","AQS","060850005","1","12.8","ppb","11","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/24/2022","AQS","060850005","1","10.9","ppb","9","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/25/2022","AQS","060850005","1","5.9","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/26/2022","AQS","060850005","1","11","ppb","10","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/27/2022","AQS","060850005","1","6.7","ppb","6","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/28/2022","AQS","060850005","1","4.8","ppb","4","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/29/2022","AQS","060850005","1","10.5","ppb","9","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/30/2022","AQS","060850005","1","16.1","ppb","15","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"08/31/2022","AQS","060850005","1","8.6","ppb","8","San Jose - Jackson","21","88.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/01/2022","AQS","060850005","1","12.5","ppb","11","San Jose - Jackson","19","79.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/02/2022","AQS","060850005","1","7.1","ppb","7","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/03/2022","AQS","060850005","1","17.2","ppb","16","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/04/2022","AQS","060850005","1","25.2","ppb","24","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/05/2022","AQS","060850005","1","31.1","ppb","29","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/06/2022","AQS","060850005","1","34.9","ppb","32","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/07/2022","AQS","060850005","1","25.1","ppb","24","San Jose - Jackson","21","88.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/08/2022","AQS","060850005","1","31.8","ppb","29","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/09/2022","AQS","060850005","1","12.8","ppb","11","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/10/2022","AQS","060850005","1","9.9","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/11/2022","AQS","060850005","1","12.2","ppb","11","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/12/2022","AQS","060850005","1","9.3","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/13/2022","AQS","060850005","1","5.3","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/14/2022","AQS","060850005","1","20.4","ppb","19","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/15/2022","AQS","060850005","1","15.6","ppb","14","San Jose - Jackson","21","88.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/16/2022","AQS","060850005","1","13.8","ppb","12","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/17/2022","AQS","060850005","1","9.4","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/18/2022","AQS","060850005","1","5.8","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/19/2022","AQS","060850005","1","13.6","ppb","12","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/20/2022","AQS","060850005","1","16.7","ppb","15","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/21/2022","AQS","060850005","1","15.6","ppb","14","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/22/2022","AQS","060850005","1","17.9","ppb","16","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/23/2022","AQS","060850005","1","25.1","ppb","24","San Jose - Jackson","21","88.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/24/2022","AQS","060850005","1","24.1","ppb","23","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/25/2022","AQS","060850005","1","8.4","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/26/2022","AQS","060850005","1","9.1","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/27/2022","AQS","060850005","1","6","ppb","6","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/28/2022","AQS","060850005","1","17.1","ppb","16","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/29/2022","AQS","060850005","1","26.3","ppb","25","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"09/30/2022","AQS","060850005","1","25.8","ppb","24","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"10/01/2022","AQS","060850005","1","8.3","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"10/02/2022","AQS","060850005","1","5.6","ppb","5","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"10/03/2022","AQS","060850005","1","21.1","ppb","20","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"10/04/2022","AQS","060850005","1","8.2","ppb","8","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"10/05/2022","AQS","060850005","1","18.3","ppb","17","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"10/06/2022","AQS","060850005","1","23.6","ppb","22","San Jose - Jackson","22","92.0000","42602","Nitrogen dioxide (NO2)","074","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
