# Title: July 2021 - June 2022 Contiguous U.S. County Average Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
KS-193,Thomas County,Kansas,53.7,2.5,121,51.2
KS-195,Trego County,Kansas,55.2,2,115,53.2
KS-197,Wabaunsee County,Kansas,56.4,2.7,123,53.7
KS-199,Wallace County,Kansas,54.2,2.8,122,51.4
KS-201,Washington County,Kansas,54.6,2.3,118,52.3
KS-203,Wichita County,Kansas,54.6,2.3,119,52.3
KS-205,Wilson County,Kansas,58.8,1.9,120,56.9
KS-207,Woodson County,Kansas,58.1,2.2,120,55.9
KS-209,Wyandotte County,Kansas,56.7,2.6,122,54.1
KY-001,Adair County,Kentucky,57.8,2.2,122,55.6
KY-003,Allen County,Kentucky,59,1.7,119,57.2
KY-005,Anderson County,Kentucky,57,2.4,122,54.6
KY-007,Ballard County,Kentucky,59.4,2.2,123,57.2
KY-009,Barren County,Kentucky,58.7,1.8,120,56.8
KY-011,Bath County,Kentucky,56.2,1.8,117,54.4
KY-013,Bell County,Kentucky,55.8,1.2,102,54.6
KY-015,Boone County,Kentucky,56.1,2.7,123,53.4
KY-017,Bourbon County,Kentucky,56.1,2.1,120,54
KY-019,Boyd County,Kentucky,56.6,2.5,123,54.1
KY-021,Boyle County,Kentucky,56.7,2,118,54.7
KY-023,Bracken County,Kentucky,55.5,2,117,53.5
KY-025,Breathitt County,Kentucky,57.7,2.1,123,55.6
KY-027,Breckinridge County,Kentucky,57,1.6,116,55.4
KY-029,Bullitt County,Kentucky,58.2,2.7,125,55.5
KY-031,Butler County,Kentucky,59,2.3,123,56.8
KY-033,Caldwell County,Kentucky,58.8,1.7,117,57.1
KY-035,Calloway County,Kentucky,59.2,1.3,112,57.9
KY-037,Campbell County,Kentucky,56.1,2.4,124,53.7
KY-039,Carlisle County,Kentucky,59.6,2.1,121,57.5
KY-041,Carroll County,Kentucky,57,2.8,123,54.2
KY-043,Carter County,Kentucky,55.8,2.2,123,53.6
KY-045,Casey County,Kentucky,56.8,2,121,54.8
KY-047,Christian County,Kentucky,59.3,1.9,119,57.3
KY-049,Clark County,Kentucky,56.4,1.9,118,54.5
KY-051,Clay County,Kentucky,57.3,1.9,120,55.3
KY-053,Clinton County,Kentucky,58,2.1,120,55.9
KY-055,Crittenden County,Kentucky,58.3,1.5,116,56.8
KY-057,Cumberland County,Kentucky,58.7,2,121,56.6
KY-059,Daviess County,Kentucky,57.8,1.5,115,56.3
KY-061,Edmonson County,Kentucky,58.8,2.2,124,56.5
KY-063,Elliott County,Kentucky,56,2,121,54
KY-065,Estill County,Kentucky,57.2,1.7,118,55.4
KY-067,Fayette County,Kentucky,56.2,2.1,118,54.1
KY-069,Fleming County,Kentucky,55.5,1.6,114,53.9
KY-071,Floyd County,Kentucky,57.5,1.8,118,55.7
KY-073,Franklin County,Kentucky,57.1,2.6,123,54.5
KY-075,Fulton County,Kentucky,59.4,1.2,111,58.2
KY-077,Gallatin County,Kentucky,56.9,2.8,123,54
KY-079,Garrard County,Kentucky,56.8,1.8,115,55
KY-081,Grant County,Kentucky,56.3,2.6,122,53.7
KY-083,Graves County,Kentucky,59.3,1.6,117,57.6
KY-085,Grayson County,Kentucky,57.9,2.2,123,55.7
KY-087,Green County,Kentucky,58.2,2.2,123,56
KY-089,Greenup County,Kentucky,55.8,2.3,122,53.5
KY-091,Hancock County,Kentucky,56.7,0.8,91,55.9
KY-093,Hardin County,Kentucky,57.6,2.4,124,55.2
KY-095,Harlan County,Kentucky,55.2,1.7,119,53.5
KY-097,Harrison County,Kentucky,56.1,2.2,120,53.9
KY-099,Hart County,Kentucky,58.2,2.1,124,56.1
KY-101,Henderson County,Kentucky,58.1,1.7,117,56.5
KY-103,Henry County,Kentucky,56.8,2.7,123,54.1
KY-105,Hickman County,Kentucky,59.3,1.5,117,57.8
KY-107,Hopkins County,Kentucky,59.4,2.3,125,57.1
KY-109,Jackson County,Kentucky,56.5,1.8,117,54.7
KY-111,Jefferson County,Kentucky,58.1,2.8,124,55.3
KY-113,Jessamine County,Kentucky,56.6,2,115,54.6
KY-115,Johnson County,Kentucky,56.9,2,121,54.9
KY-117,Kenton County,Kentucky,55.9,2.5,123,53.4
KY-119,Knott County,Kentucky,56.8,1.7,119,55.1
KY-121,Knox County,Kentucky,56.9,1.6,113,55.3
KY-123,Larue County,Kentucky,57.6,2.2,124,55.4
KY-125,Laurel County,Kentucky,57,1.9,120,55.1
KY-127,Lawrence County,Kentucky,56.7,2.2,122,54.5
KY-129,Lee County,Kentucky,57.5,1.8,121,55.7
KY-131,Leslie County,Kentucky,56.9,1.9,122,55
KY-133,Letcher County,Kentucky,55.6,1.3,107,54.3
KY-135,Lewis County,Kentucky,55.2,1.8,117,53.4
KY-137,Lincoln County,Kentucky,56.4,1.8,114,54.7
KY-139,Livingston County,Kentucky,58.6,1.5,114,57.1
KY-141,Logan County,Kentucky,58.9,1.6,117,57.2
KY-143,Lyon County,Kentucky,58.8,1.3,110,57.5
KY-145,McCracken County,Kentucky,59.4,2.2,121,57.2
KY-147,McCreary County,Kentucky,56.8,1.6,116,55.2
KY-149,McLean County,Kentucky,59,2.3,124,56.7
KY-151,Madison County,Kentucky,56.9,1.8,116,55.1
KY-153,Magoffin County,Kentucky,57.1,2.1,123,55
KY-155,Marion County,Kentucky,57.4,2.1,124,55.2
KY-157,Marshall County,Kentucky,59.2,1.4,115,57.8
KY-159,Martin County,Kentucky,57.2,1.8,119,55.4
KY-161,Mason County,Kentucky,55.1,1.7,116,53.4
KY-163,Meade County,Kentucky,57,1.9,120,55.1
KY-165,Menifee County,Kentucky,56.3,1.7,118,54.5
KY-167,Mercer County,Kentucky,56.9,2.2,120,54.7
KY-169,Metcalfe County,Kentucky,58,1.9,121,56.1
KY-171,Monroe County,Kentucky,58.4,1.6,118,56.7
KY-173,Montgomery County,Kentucky,56.3,2,119,54.3
KY-175,Morgan County,Kentucky,56.5,1.9,120,54.6
KY-177,Muhlenberg County,Kentucky,59.3,2.3,125,57
KY-179,Nelson County,Kentucky,57.7,2.4,124,55.3
KY-181,Nicholas County,Kentucky,55.8,2,119,53.8
KY-183,Ohio County,Kentucky,58.5,2.2,122,56.3
KY-185,Oldham County,Kentucky,57,2.6,123,54.4
KY-187,Owen County,Kentucky,56.7,2.7,123,54
KY-189,Owsley County,Kentucky,57.6,2,121,55.7
KY-191,Pendleton County,Kentucky,56.1,2.3,120,53.8
KY-193,Perry County,Kentucky,57.2,1.9,122,55.3
KY-195,Pike County,Kentucky,57.1,1.6,115,55.5
KY-197,Powell County,Kentucky,56.9,1.8,118,55.1
KY-199,Pulaski County,Kentucky,57.1,1.8,121,55.2
KY-201,Robertson County,Kentucky,55.6,2,118,53.7
KY-203,Rockcastle County,Kentucky,56.5,1.7,114,54.8
KY-205,Rowan County,Kentucky,55.6,1.5,114,54.1
KY-207,Russell County,Kentucky,57.7,2.1,122,55.6
KY-209,Scott County,Kentucky,56.3,2.3,121,54
KY-211,Shelby County,Kentucky,56.9,2.6,123,54.3
KY-213,Simpson County,Kentucky,59.1,1.8,119,57.2
KY-215,Spencer County,Kentucky,57.4,2.5,124,54.9
KY-217,Taylor County,Kentucky,57.6,2.1,124,55.4
KY-219,Todd County,Kentucky,59,1.8,118,57.2
KY-221,Trigg County,Kentucky,59.3,1.6,117,57.6
KY-223,Trimble County,Kentucky,56.7,2.7,123,54.1
KY-225,Union County,Kentucky,58.2,1.5,116,56.7
KY-227,Warren County,Kentucky,59.3,2.1,121,57.2
KY-229,Washington County,Kentucky,57.2,2.2,123,55
KY-231,Wayne County,Kentucky,57.4,1.9,120,55.5
KY-233,Webster County,Kentucky,58.8,2,121,56.8
KY-235,Whitley County,Kentucky,56.9,1.4,112,55.4
KY-237,Wolfe County,Kentucky,57,1.9,122,55.1
KY-239,Woodford County,Kentucky,56.7,2.3,119,54.4
LA-001,Acadia Parish,Louisiana,68.9,0.9,103,68
LA-003,Allen Parish,Louisiana,68.2,1,106,67.2
LA-005,Ascension Parish,Louisiana,69.5,1.9,118,67.6
LA-007,Assumption Parish,Louisiana,70,1.9,118,68
LA-009,Avoyelles Parish,Louisiana,67.6,0.9,99,66.7
LA-011,Beauregard Parish,Louisiana,68.6,1.8,119,66.7
LA-013,Bienville Parish,Louisiana,66.6,2.5,123,64.1
LA-015,Bossier Parish,Louisiana,66.9,2.5,123,64.3
LA-017,Caddo Parish,Louisiana,67,2.3,122,64.7
LA-019,Calcasieu Parish,Louisiana,69.5,1.7,117,67.8
LA-021,Caldwell Parish,Louisiana,66.4,1.6,117,64.8
LA-023,Cameron Parish,Louisiana,69.8,1.4,112,68.4
LA-025,Catahoula Parish,Louisiana,67,1.2,109,65.8
LA-027,Claiborne Parish,Louisiana,65.7,2.1,122,63.5
LA-029,Concordia Parish,Louisiana,67.2,1.1,108,66.1
LA-031,De Soto Parish,Louisiana,67.2,2.3,122,64.9
LA-033,East Baton Rouge Parish,Louisiana,68.7,1.6,115,67.1
LA-035,East Carroll Parish,Louisiana,66.2,2,121,64.1
LA-037,East Feliciana Parish,Louisiana,68,1.7,116,66.3
LA-039,Evangeline Parish,Louisiana,68.1,0.9,102,67.2
LA-041,Franklin Parish,Louisiana,66.8,1.8,118,65
LA-043,Grant Parish,Louisiana,66.8,1.1,103,65.7
LA-045,Iberia Parish,Louisiana,69.6,1.4,112,68.2
LA-047,Iberville Parish,Louisiana,69.4,1.8,118,67.6
LA-049,Jackson Parish,Louisiana,66,2,120,63.9
LA-051,Jefferson Parish,Louisiana,70.2,1.5,112,68.7
LA-053,Jefferson Davis Parish,Louisiana,69,0.9,101,68.2
LA-055,Lafayette Parish,Louisiana,69.2,1.3,111,67.9
LA-057,Lafourche Parish,Louisiana,70.4,1.6,113,68.8
LA-059,La Salle Parish,Louisiana,66.8,1.2,106,65.6
LA-061,Lincoln Parish,Louisiana,65.7,2.2,120,63.6
LA-063,Livingston Parish,Louisiana,68.9,1.8,116,67.1
LA-065,Madison Parish,Louisiana,66.7,2,119,64.7
LA-067,Morehouse Parish,Louisiana,66,2.2,123,63.8
LA-069,Natchitoches Parish,Louisiana,67.3,1.9,119,65.4
LA-071,Orleans Parish,Louisiana,70,1.9,119,68.1
LA-073,Ouachita Parish,Louisiana,65.9,1.7,118,64.2
LA-075,Plaquemines Parish,Louisiana,70.5,1.6,112,68.9
LA-077,Pointe Coupee Parish,Louisiana,68.6,1.5,116,67.1
LA-079,Rapides Parish,Louisiana,67.5,1.1,104,66.3
LA-081,Red River Parish,Louisiana,67.2,2.4,122,64.7
LA-083,Richland Parish,Louisiana,66.3,1.7,117,64.6
LA-085,Sabine Parish,Louisiana,67.5,2.4,122,65.1
LA-087,St. Bernard Parish,Louisiana,70,1.8,118,68.2
LA-089,St. Charles Parish,Louisiana,70.1,1.7,115,68.5
LA-091,St. Helena Parish,Louisiana,68,2,119,66
LA-093,St. James Parish,Louisiana,69.8,1.9,117,67.9
LA-095,St. John the Baptist Parish,Louisiana,69.7,1.8,116,67.9
LA-097,St. Landry Parish,Louisiana,68.4,1.1,104,67.3
LA-099,St. Martin Parish,Louisiana,69.4,1.6,116,67.8
LA-101,St. Mary Parish,Louisiana,70,1.8,116,68.2
LA-103,St. Tammany Parish,Louisiana,69,2.2,122,66.8
LA-105,Tangipahoa Parish,Louisiana,68.6,2.1,121,66.4
LA-107,Tensas Parish,Louisiana,67.1,1.8,119,65.3
LA-109,Terrebonne Parish,Louisiana,70.6,1.8,115,68.9
LA-111,Union Parish,Louisiana,65.6,2,120,63.6
LA-113,Vermilion Parish,Louisiana,69.3,0.9,99,68.4
LA-115,Vernon Parish,Louisiana,68,2.2,122,65.8
LA-117,Washington Parish,Louisiana,68.3,2.4,123,65.9
LA-119,Webster Parish,Louisiana,66.5,2.5,123,64
LA-121,West Baton Rouge Parish,Louisiana,69,1.6,117,67.4
LA-123,West Carroll Parish,Louisiana,66.1,2.1,122,64
LA-125,West Feliciana Parish,Louisiana,68.2,1.6,116,66.6
LA-127,Winn Parish,Louisiana,66.5,1.7,115,64.8
ME-001,Androscoggin County,Maine,46.1,3,119,43.1
ME-003,Aroostook County,Maine,40.3,2.6,118,37.7
ME-005,Cumberland County,Maine,46.7,2.8,118,43.9
ME-007,Franklin County,Maine,41.2,2.8,118,38.4
ME-009,Hancock County,Maine,45.9,2.9,121,43
ME-011,Kennebec County,Maine,46.1,3.1,119,43
ME-013,Knox County,Maine,46.2,2.9,119,43.3
ME-015,Lincoln County,Maine,46.7,3.1,123,43.6
ME-017,Oxford County,Maine,43.5,3,119,40.4
ME-019,Penobscot County,Maine,43.9,2.8,121,41.1
ME-021,Piscataquis County,Maine,41.2,2.8,120,38.3
ME-023,Sagadahoc County,Maine,47,3.1,121,43.9
ME-025,Somerset County,Maine,41.3,2.7,118,38.6
ME-027,Waldo County,Maine,45.7,3,120,42.7
ME-029,Washington County,Maine,45.3,3.2,121,42.1
ME-031,York County,Maine,47.1,2.4,116,44.7
MD-001,Allegany County,Maryland,53.3,2,118,51.3
MD-003,Anne Arundel County,Maryland,58.6,3.2,126,55.4
MD-005,Baltimore County,Maryland,56.4,3.4,125,53
MD-009,Calvert County,Maryland,58.6,3,126,55.6
MD-011,Caroline County,Maryland,57.3,2.7,117,54.6
MD-013,Carroll County,Maryland,54.8,3,125,51.8
MD-015,Cecil County,Maryland,56.1,2.8,119,53.3
MD-017,Charles County,Maryland,59.1,3.4,126,55.7
MD-019,Dorchester County,Maryland,58.9,3.2,124,55.6
MD-021,Frederick County,Maryland,55.2,2.7,124,52.4
MD-023,Garrett County,Maryland,49.7,2.4,123,47.2
MD-025,Harford County,Maryland,56.2,2.9,122,53.3
MD-027,Howard County,Maryland,56.3,3.3,126,52.9
MD-029,Kent County,Maryland,57.2,2.6,122,54.6
MD-031,Montgomery County,Maryland,56.5,3,124,53.5
MD-033,Prince George&#039;s County,Maryland,58,3,123,55
MD-035,Queen Anne&#039;s County,Maryland,57.3,2.6,120,54.7
MD-037,St. Mary&#039;s County,Maryland,59,3,126,56
MD-039,Somerset County,Maryland,59.6,3.4,125,56.1
MD-041,Talbot County,Maryland,58,2.5,119,55.5
MD-043,Washington County,Maryland,54.7,2.6,119,52.1
MD-045,Wicomico County,Maryland,58.9,3.5,123,55.4
MD-047,Worcester County,Maryland,59,3.4,123,55.6
MD-510,Baltimore City,Maryland,58.8,4,125,54.8
MD-511,Washington,District of Columbia,58,2.9,123,55.1
MA-001,Barnstable County,Massachusetts,52.8,3.9,126,48.9
MA-003,Berkshire County,Massachusetts,47.2,3,123,44.1
MA-005,Bristol County,Massachusetts,52.6,3.6,124,49
MA-007,Dukes County,Massachusetts,53,3.6,124,49.4
MA-009,Essex County,Massachusetts,50.6,3.1,122,47.5
MA-011,Franklin County,Massachusetts,48.9,3.5,124,45.3
MA-013,Hampden County,Massachusetts,49.8,2.9,122,46.9
MA-015,Hampshire County,Massachusetts,49.3,3,122,46.4
MA-017,Middlesex County,Massachusetts,51.1,3.5,124,47.6
MA-019,Nantucket County,Massachusetts,52.8,4.2,126,48.6
MA-021,Norfolk County,Massachusetts,51.9,3.7,124,48.3
MA-023,Plymouth County,Massachusetts,52.8,3.9,124,48.9
MA-025,Suffolk County,Massachusetts,52.3,3.7,123,48.6
MA-027,Worcester County,Massachusetts,49.7,3.5,124,46.2
MI-001,Alcona County,Michigan,45.1,2.7,114,42.4
MI-003,Alger County,Michigan,41.7,1.6,104,40.1
MI-005,Allegan County,Michigan,49.8,2,115,47.7
MI-007,Alpena County,Michigan,45.2,2.9,115,42.3
MI-009,Antrim County,Michigan,45.4,2.7,114,42.7
MI-011,Arenac County,Michigan,47.4,3,117,44.4
MI-013,Baraga County,Michigan,40,1.8,105,38.2
MI-015,Barry County,Michigan,49.3,2.4,117,46.9
MI-017,Bay County,Michigan,48.6,3,119,45.6
MI-019,Benzie County,Michigan,46.1,3.2,118,42.9
MI-021,Berrien County,Michigan,51.1,2.5,118,48.5
MI-023,Branch County,Michigan,49.8,2.3,117,47.5
MI-025,Calhoun County,Michigan,49.6,2.6,117,47
MI-027,Cass County,Michigan,50.6,2.8,120,47.9
MI-029,Charlevoix County,Michigan,45.1,2.3,113,42.8
MI-031,Cheboygan County,Michigan,44.2,2.2,111,42
MI-033,Chippewa County,Michigan,41.6,2,109,39.7
MI-035,Clare County,Michigan,46,2.6,114,43.4
MI-037,Clinton County,Michigan,49.6,2.9,121,46.6
MI-039,Crawford County,Michigan,44.3,2.4,112,41.9
MI-041,Delta County,Michigan,42.5,1.5,99,41
MI-043,Dickinson County,Michigan,41.3,1.8,105,39.5
MI-045,Eaton County,Michigan,49.5,2.8,119,46.7
MI-047,Emmet County,Michigan,44.3,2.4,114,41.9
MI-049,Genesee County,Michigan,49.4,3.1,119,46.3
MI-051,Gladwin County,Michigan,47,2.7,115,44.4
MI-053,Gogebic County,Michigan,39.5,1,94,38.4
MI-055,Grand Traverse County,Michigan,46.1,3.4,118,42.8
MI-057,Gratiot County,Michigan,48.5,2.5,114,46
MI-059,Hillsdale County,Michigan,49.5,2.5,118,47
MI-061,Houghton County,Michigan,41.4,2.2,108,39.2
MI-063,Huron County,Michigan,47.9,3.2,119,44.7
MI-065,Ingham County,Michigan,49.5,3.1,122,46.4
MI-067,Ionia County,Michigan,48.8,2.4,116,46.4
MI-069,Iosco County,Michigan,46.3,2.8,116,43.4
MI-071,Iron County,Michigan,39.5,1.6,101,37.9
MI-073,Isabella County,Michigan,47.4,2.6,114,44.8
MI-075,Jackson County,Michigan,49.3,2.7,120,46.6
MI-077,Kalamazoo County,Michigan,50.1,2.6,117,47.5
MI-079,Kalkaska County,Michigan,45,2.7,116,42.2
MI-081,Kent County,Michigan,48.7,2.3,115,46.4
MI-083,Keweenaw County,Michigan,41.3,2.5,112,38.8
MI-085,Lake County,Michigan,45.9,1.8,109,44.1
MI-087,Lapeer County,Michigan,49.1,3.1,118,46
MI-089,Leelanau County,Michigan,46.2,3.4,118,42.8
MI-091,Lenawee County,Michigan,50.5,2.7,119,47.8
MI-093,Livingston County,Michigan,49.2,3.1,120,46.1
MI-095,Luce County,Michigan,41,1.5,102,39.4
MI-097,Mackinac County,Michigan,42.2,1.9,108,40.3
MI-099,Macomb County,Michigan,50.9,3.3,122,47.5
MI-101,Manistee County,Michigan,45.7,2.1,108,43.7
MI-103,Marquette County,Michigan,40.8,1.9,109,38.8
MI-105,Mason County,Michigan,46.3,1.8,109,44.5
MI-107,Mecosta County,Michigan,46.4,2.1,113,44.3
MI-109,Menominee County,Michigan,43,1.5,104,41.4
MI-111,Midland County,Michigan,48.3,2.7,115,45.7
MI-113,Missaukee County,Michigan,44.9,2.6,113,42.3
MI-115,Monroe County,Michigan,52,3.3,122,48.7
MI-117,Montcalm County,Michigan,47.6,2.3,115,45.2
MI-119,Montmorency County,Michigan,44.4,2.4,111,42
MI-121,Muskegon County,Michigan,49.1,3,121,46.1
MI-123,Newaygo County,Michigan,47.3,2.3,115,45
MI-125,Oakland County,Michigan,49.7,3.1,121,46.5
MI-127,Oceana County,Michigan,47.6,2.7,118,44.9
MI-129,Ogemaw County,Michigan,45.6,2.8,116,42.8
MI-131,Ontonagon County,Michigan,40.8,1.6,103,39.2
MI-133,Osceola County,Michigan,45.2,2.2,112,43
MI-135,Oscoda County,Michigan,44.6,2.6,115,42
MI-137,Otsego County,Michigan,43.7,2.3,111,41.4
MI-139,Ottawa County,Michigan,49.6,2.4,117,47.2
MI-141,Presque Isle County,Michigan,44.5,2.4,112,42.1
MI-143,Roscommon County,Michigan,45.2,2.8,116,42.4
MI-145,Saginaw County,Michigan,49.1,2.9,117,46.3
MI-147,St. Clair County,Michigan,50.2,3.2,121,47
MI-149,St. Joseph County,Michigan,50.3,2.4,117,47.9
MI-151,Sanilac County,Michigan,48.5,2.9,118,45.5
MI-153,Schoolcraft County,Michigan,42.1,1.4,95,40.8
MI-155,Shiawassee County,Michigan,49.3,2.9,118,46.4
MI-157,Tuscola County,Michigan,48.6,2.8,117,45.8
MI-159,Van Buren County,Michigan,50.4,2.5,117,48
MI-161,Washtenaw County,Michigan,49.7,2.9,118,46.8
MI-163,Wayne County,Michigan,51.5,3.3,121,48.2
MI-165,Wexford County,Michigan,45.1,2.5,113,42.5
MN-001,Aitkin County,Minnesota,39.9,1.3,94,38.6
MN-003,Anoka County,Minnesota,44.4,1.3,96,43.1
MN-005,Becker County,Minnesota,39.7,0.9,85,38.8
MN-007,Beltrami County,Minnesota,38.5,1.3,90,37.2
MN-009,Benton County,Minnesota,43,1.7,103,41.3
MN-011,Big Stone County,Minnesota,44,1.6,101,42.4
MN-013,Blue Earth County,Minnesota,45.7,1.1,96,44.7
MN-015,Brown County,Minnesota,46.3,1.9,108,44.4
MN-017,Carlton County,Minnesota,38.9,0.6,77,38.3
MN-019,Carver County,Minnesota,45.1,1.4,96,43.6
MN-021,Cass County,Minnesota,40,1.3,92,38.7
MN-023,Chippewa County,Minnesota,44.7,1.6,105,43
MN-025,Chisago County,Minnesota,43.5,1.1,93,42.4
MN-027,Clay County,Minnesota,41.4,1.1,90,40.2
MN-029,Clearwater County,Minnesota,38.7,1,85,37.7
MN-031,Cook County,Minnesota,36.2,1,87,35.3
MN-033,Cottonwood County,Minnesota,46.2,2.4,114,43.7
MN-035,Crow Wing County,Minnesota,41.3,1.8,99,39.6
MN-037,Dakota County,Minnesota,45.7,1.5,100,44.2
MN-039,Dodge County,Minnesota,44.5,1.5,103,43
MN-041,Douglas County,Minnesota,41.8,1.6,101,40.2
MN-043,Faribault County,Minnesota,45.7,0.9,95,44.8
MN-045,Fillmore County,Minnesota,44.5,0.9,88,43.6
MN-047,Freeborn County,Minnesota,45.2,1.3,99,43.9
MN-049,Goodhue County,Minnesota,44.9,1.2,95,43.7
MN-051,Grant County,Minnesota,42.7,1.6,100,41.1
MN-053,Hennepin County,Minnesota,45.2,1.6,99,43.6
MN-055,Houston County,Minnesota,46,1.1,91,44.9
MN-057,Hubbard County,Minnesota,39.5,1.1,89,38.3
MN-059,Isanti County,Minnesota,43.4,1.3,95,42.1
MN-061,Itasca County,Minnesota,38.4,1.1,88,37.3
MN-063,Jackson County,Minnesota,46.3,2.4,113,43.9
MN-065,Kanabec County,Minnesota,41.9,1.3,98,40.6
MN-067,Kandiyohi County,Minnesota,43.7,1.5,102,42.1
MN-069,Kittson County,Minnesota,38.9,2.1,97,36.8
MN-071,Koochiching County,Minnesota,38.1,1.7,98,36.5
MN-073,Lac qui Parle County,Minnesota,44.6,1.4,98,43.3
MN-075,Lake County,Minnesota,36.7,0.7,82,36
MN-077,Lake of the Woods County,Minnesota,38,1.8,97,36.2
MN-079,Le Sueur County,Minnesota,45.2,1,95,44.2
MN-081,Lincoln County,Minnesota,44.3,1.5,103,42.8
MN-083,Lyon County,Minnesota,45.3,1.5,102,43.7
MN-085,McLeod County,Minnesota,44.8,1.5,104,43.3
MN-087,Mahnomen County,Minnesota,38.8,0.6,77,38.3
MN-089,Marshall County,Minnesota,38.6,1.1,85,37.4
MN-091,Martin County,Minnesota,46.2,1.8,106,44.4
MN-093,Meeker County,Minnesota,43.4,1.1,93,42.3
MN-095,Mille Lacs County,Minnesota,42.1,1.5,99,40.6
MN-097,Morrison County,Minnesota,42.1,1.5,97,40.6
MN-099,Mower County,Minnesota,44.9,1.7,104,43.2
MN-101,Murray County,Minnesota,44.9,1.6,106,43.3
MN-103,Nicollet County,Minnesota,45.8,1.3,103,44.4
MN-105,Nobles County,Minnesota,45.8,1.9,108,43.9
MN-107,Norman County,Minnesota,40.3,0.6,79,39.6
MN-109,Olmsted County,Minnesota,44.6,1.4,96,43.2
MN-111,Otter Tail County,Minnesota,41.4,1.5,98,39.9
MN-113,Pennington County,Minnesota,38.6,0.7,76,37.9
MN-115,Pine County,Minnesota,41.4,1.6,103,39.8
MN-117,Pipestone County,Minnesota,44.9,1.8,106,43.2
MN-119,Polk County,Minnesota,39.5,0.8,78,38.7
MN-121,Pope County,Minnesota,43,2,106,41
MN-123,Ramsey County,Minnesota,45.5,1.6,99,43.9
MN-125,Red Lake County,Minnesota,39,0.6,74,38.4
MN-127,Redwood County,Minnesota,45.7,1.5,104,44.1
MN-129,Renville County,Minnesota,45.1,1.5,104,43.6
MN-131,Rice County,Minnesota,45,1.2,94,43.8
MN-133,Rock County,Minnesota,46.4,2.2,111,44.3
MN-135,Roseau County,Minnesota,37.9,1.7,96,36.2
MN-137,St. Louis County,Minnesota,37.4,0.9,84,36.5
MN-139,Scott County,Minnesota,45.5,1.3,98,44.2
MN-141,Sherburne County,Minnesota,43.7,1.6,100,42.1
MN-143,Sibley County,Minnesota,45.6,1.6,106,44
MN-145,Stearns County,Minnesota,43.2,1.9,105,41.3
MN-147,Steele County,Minnesota,44.8,1.3,99,43.5
MN-149,Stevens County,Minnesota,43.5,1.8,104,41.6
MN-151,Swift County,Minnesota,44.1,1.9,104,42.3
MN-153,Todd County,Minnesota,41.6,1.5,98,40.1
MN-155,Traverse County,Minnesota,43.4,1.4,97,41.9
MN-157,Wabasha County,Minnesota,44.9,1,92,43.9
MN-159,Wadena County,Minnesota,40.7,1.3,94,39.3
MN-161,Waseca County,Minnesota,44.9,0.9,90,44
MN-163,Washington County,Minnesota,45,1.4,95,43.7
MN-165,Watonwan County,Minnesota,46.7,2.3,111,44.4
MN-167,Wilkin County,Minnesota,42.6,1.5,98,41.1
MN-169,Winona County,Minnesota,45.4,1.3,95,44.1
MN-171,Wright County,Minnesota,44.1,1.5,99,42.6
MN-173,Yellow Medicine County,Minnesota,45.2,1.5,103,43.7
MS-001,Adams County,Mississippi,67,1.4,112,65.6
MS-003,Alcorn County,Mississippi,61.6,1.7,115,60
MS-005,Amite County,Mississippi,67.5,2.2,121,65.3
MS-007,Attala County,Mississippi,63.9,1.2,107,62.7
MS-009,Benton County,Mississippi,61.9,1.6,116,60.3
MS-011,Bolivar County,Mississippi,64.1,1.2,108,62.9
MS-013,Calhoun County,Mississippi,63.9,1.7,118,62.2
MS-015,Carroll County,Mississippi,65,2.3,121,62.6
MS-017,Chickasaw County,Mississippi,64.3,2,122,62.3
MS-019,Choctaw County,Mississippi,63.7,1.5,116,62.1
MS-021,Claiborne County,Mississippi,66.8,1.8,119,65
MS-023,Clarke County,Mississippi,66.6,2.4,125,64.2
MS-025,Clay County,Mississippi,64.8,2.1,122,62.7
MS-027,Coahoma County,Mississippi,63.9,1.6,118,62.2
MS-029,Copiah County,Mississippi,66.7,1.9,118,64.8
MS-031,Covington County,Mississippi,67,2.2,123,64.8
MS-033,DeSoto County,Mississippi,63,1.4,113,61.6
MS-035,Forrest County,Mississippi,67.7,2.1,121,65.5
MS-037,Franklin County,Mississippi,67,1.9,119,65.1
MS-039,George County,Mississippi,68,2,122,65.9
MS-041,Greene County,Mississippi,67.5,2,119,65.5
MS-043,Grenada County,Mississippi,64.4,1.8,118,62.6
MS-045,Hancock County,Mississippi,68.7,2.2,121,66.5
MS-047,Harrison County,Mississippi,68.5,2.1,123,66.4
MS-049,Hinds County,Mississippi,66.2,1.6,116,64.6
MS-051,Holmes County,Mississippi,65.6,2.1,119,63.5
MS-053,Humphreys County,Mississippi,66.2,2.2,120,63.9
MS-055,Issaquena County,Mississippi,66.1,1.9,118,64.2
MS-057,Itawamba County,Mississippi,63.6,2.2,124,61.4
MS-059,Jackson County,Mississippi,68.8,2.3,122,66.5
MS-061,Jasper County,Mississippi,66.2,2.1,120,64
MS-063,Jefferson County,Mississippi,66.8,1.7,116,65.1
MS-065,Jefferson Davis County,Mississippi,67.2,2.3,123,64.9
MS-067,Jones County,Mississippi,67.1,2.1,123,65
